file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,pcapng_status,pcapng_preprocess_ms,pcapng_n_directions_read
clear_sample_1479,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6535,6535,506,6535,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.108500020578504,526
clear_sample_1480,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6775,6775,506,6775,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.59269986115396,526
clear_sample_1481,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6177,6177,506,6177,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.31919987872243,526
clear_sample_1482,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6464,6464,506,6464,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.05989988334477,526
clear_sample_1483,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6379,6379,506,6379,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.96949996240437,526
clear_sample_1484,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6468,6468,506,6468,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.55690017528832,526
clear_sample_1485,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6958,6958,506,6958,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.575399871915579,526
clear_sample_1486,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6843,6843,506,6843,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.455599864944816,526
clear_sample_1487,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7108,7108,506,7108,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.731499874964356,526
clear_sample_1488,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6849,6849,506,6849,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.543800123035908,526
clear_sample_1489,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7355,7355,506,7355,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.714499978348613,526
clear_sample_1490,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6812,6812,506,6812,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.73740003630519,526
clear_sample_1491,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7164,7164,506,7164,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.383699951693416,526
clear_sample_1492,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6713,6713,506,6713,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.182199999690056,526
clear_sample_1493,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6721,6721,506,6721,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.859299916774036,526
clear_sample_1494,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7109,7109,506,7109,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.810600128024817,526
clear_sample_1495,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7379,7379,506,7379,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.694399941712618,526
clear_sample_1496,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6660,6660,506,6660,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.602299934253097,526
clear_sample_1497,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,7694,7694,506,7694,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.247299956157804,526
clear_sample_1498,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6855,6855,506,6855,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.515499971807003,526
clear_sample_1499,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6746,6746,506,6746,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.11680013127625,526
clear_sample_1500,clear,0,clear_site_15,ok,CLIENT_IP_REDACTED,6966,6966,506,6966,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.238300008699298,526
clear_sample_1501,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4634,4634,506,4634,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.711000179871917,526
clear_sample_1502,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4493,4493,506,4493,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.463000042364,526
clear_sample_1503,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4577,4577,506,4577,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.577699936926363,526
clear_sample_1504,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4541,4541,506,4541,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.618599899113178,526
clear_sample_1505,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5138,5138,506,5138,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.058600101619959,526
clear_sample_1506,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4533,4533,506,4533,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.49000008404255,526
clear_sample_1507,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4731,4731,506,4731,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.564599884673951,526
clear_sample_1508,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4909,4909,506,4909,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.91940002515912,526
clear_sample_1509,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4601,4601,506,4601,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.255300138145683,526
clear_sample_1510,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4799,4799,506,4799,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.992799954488872,526
clear_sample_1511,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4754,4754,506,4754,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.44499990530312,526
clear_sample_1512,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4466,4466,506,4466,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.601000161841512,526
clear_sample_1513,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4506,4506,506,4506,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.497599909082057,526
clear_sample_1514,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4592,4592,506,4592,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.988199919462204,526
clear_sample_1515,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4932,4932,506,4932,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.379899991676211,526
clear_sample_1516,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4663,4663,506,4663,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.04810006916523,526
clear_sample_1517,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4633,4633,506,4633,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.017600143328307,526
clear_sample_1518,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4695,4695,506,4695,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,12.262600008398294,526
clear_sample_1519,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5075,5075,506,5075,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.604900006204844,526
clear_sample_1520,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5235,5235,506,5235,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.078800074756144,526
clear_sample_1521,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,6885,6885,506,6885,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.988199988380075,526
clear_sample_1522,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5577,5577,506,5577,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.728299850597978,526
clear_sample_1523,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4900,4900,506,4900,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.452699959278107,526
clear_sample_1524,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4865,4865,506,4865,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,12.05429993569851,526
clear_sample_1525,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4525,4525,506,4525,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.883500101044774,526
clear_sample_1526,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5230,5230,506,5230,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.3042998816818,526
clear_sample_1527,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4667,4667,506,4667,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.981299983337522,526
clear_sample_1528,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4664,4664,506,4664,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.324800033122301,526
clear_sample_1529,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5039,5039,506,5039,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.34450002387166,526
clear_sample_1530,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4575,4575,506,4575,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.861900074407458,526
clear_sample_1531,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4674,4674,506,4674,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.397400008514524,526
clear_sample_1532,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4718,4718,506,4718,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.212700046598911,526
clear_sample_1533,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4626,4626,506,4626,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.10340009815991,526
clear_sample_1534,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4879,4879,506,4879,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.016100015491247,526
clear_sample_1535,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4827,4827,506,4827,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.472400018945336,526
clear_sample_1536,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4933,4933,506,4933,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.424199979752302,526
clear_sample_1537,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5241,5241,506,5241,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.593200102448463,526
clear_sample_1538,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,5145,5145,506,5145,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.189499938860536,526
clear_sample_1539,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4867,4867,506,4867,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.389599949121475,526
clear_sample_1540,clear,0,clear_site_16,ok,CLIENT_IP_REDACTED,4880,4880,506,4880,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,10.126299923285842,526
